UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,161522534,05/31/2016,706 ELOISE ST SE,605,Grant Park,W,33.73505,-84.36257,
LARCENY-NON VEHICLE,161522145,05/31/2016,67 DANIEL ST,611,Old Fourth Ward,M,33.75239,-84.37067,
LARCENY-NON VEHICLE,161521867,05/31/2016,2147 BEECHER RD SW,406,Beecher Hills,I,33.73281,-84.45924,
LARCENY-NON VEHICLE,161521442,05/31/2016,705 UNIVERSITY AVE SW,301,Adair Park,V,33.72228,-84.41051,
LARCENY-NON VEHICLE,161521407,05/31/2016,175  PEACHTREE ST SW,512,Downtown,M,33.74985,-84.39389,
LARCENY-NON VEHICLE,161521780,05/31/2016,957 NORTH AVE NW,106,Bankhead,K,33.769,-84.41889,
LARCENY-NON VEHICLE,161521208,05/31/2016,1363 PLAZA AVE,402,Bush Mountain,S,33.72831,-84.43236,
LARCENY-NON VEHICLE,161520674,05/31/2016,898 OAK ST SW,401,West End,T,33.74057,-84.41738,
LARCENY-NON VEHICLE,161520193,05/31/2016,48 CLEVELAND AVE SE,310,Browns Mill Park,Z,33.68153,-84.38708,
LARCENY-NON VEHICLE,161521817,05/31/2016,1160 MOORES MILL RD NW,201,Brandon,C,33.83133,-84.42498,
AUTO THEFT,161521161,05/31/2016,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152,
AUTO THEFT,161522956,05/31/2016,3440 BOULDER PARK DR SW,405,Harland Terrace,I,33.75148,-84.48809,
AUTO THEFT,161522987,05/31/2016,183 MOUNT ZION RD,312,Glenrose Heights,Z,33.67268,-84.38507,
AUTO THEFT,161522995,05/31/2016,554 LAWTON ST SW,401,West End,T,33.73999,-84.42315,
AUTO THEFT,161520889,05/31/2016,1220 MECASLIN ST NW,501,Home Park,E,33.78791,-84.39991,
AUTO THEFT,161520869,05/31/2016,1195 MILTON TER SE,305,Chosewood Park,Y,33.72186,-84.38105,
AUTO THEFT,161521736,05/31/2016,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65636,-84.51073,
AUTO THEFT,161521551,05/31/2016,1630 JONESBORO RD SE,307,Lakewood Heights,Y,33.70722,-84.37976,
AUTO THEFT,161522668,05/31/2016,1865 CHESHIRE BRIDGE RD NE @CHESHIRE MOTOR INN,213,Morningside/Lenox Park,F,33.80864,-84.36137,
AUTO THEFT,161522332,05/31/2016,3691 COLLIER DR NW,114,Fairburn Heights,H,33.76969,-84.50678,
AUTO THEFT,161521248,05/31/2016,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621,
AUTO THEFT,161522176,05/31/2016,3215 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.67999,-84.49393,
AUTO THEFT,161522516,05/31/2016,185 MARTHA AVE,610,Kirkwood,O,33.75746,-84.31367,
AUTO THEFT,161520616,05/31/2016,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
AUTO THEFT,161520267,05/31/2016,2656 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77619,-84.47402,
AUTO THEFT,161521389,05/31/2016,669 MAGNOLIA ST,102,Vine City,L,33.75835,-84.40942,
AUTO THEFT,161510484,05/30/2016,3984 FERRY LN SW,407,Baker Hills,H,33.757,-84.51805,
AUTO THEFT,161512266,05/30/2016,49 BOULEVARD NE,604,Old Fourth Ward,M,33.75565,-84.37202,
AUTO THEFT,161511900,05/30/2016,131 PONCE DE LEON AVE NE,505,Midtown,E,33.77234,-84.38307,
AUTO THEFT,161511789,05/30/2016,2405 FAIRBURN RD SW @BEN HILL PARK,413,,P,33.6889,-84.51291,
AUTO THEFT,161511270,05/30/2016,GA 400 SB EXPY NE / LENOX RD NE,208,North Buckhead,B,33.85177,-84.3699,
AUTO THEFT,161511175,05/30/2016,816 MAGNOLIA WAY NW,102,Vine City,L,33.75805,-84.41421,
AUTO THEFT,161511023,05/30/2016,241 AARON ST NW,108,Penelope Neighbors,J,33.75406,-84.45141,
AUTO THEFT,161510888,05/30/2016,3672 CROSBY DR NW,114,Carroll Heights,H,33.77327,-84.50829,
AUTO THEFT,161510164,05/30/2016,3501 MARK PL NW,114,Fairburn Heights,H,33.77443,-84.50186,
AUTO THEFT,161510122,05/30/2016,3424 MARTIN L KING JR DR SW @ADAMSVILLE-COLLIER H,407,Adamsville,H,33.75503,-84.50014,
AUTO THEFT,161510858,05/30/2016,1425 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79388,-84.42575,
AUTO THEFT,161510740,05/30/2016,659 PEACHTREE ST NE @GEORGIAN TERRACE,505,Midtown,E,33.77258,-84.38449,
LARCENY-NON VEHICLE,161510397,05/30/2016,3012 JONESBORO RD SE,313,South River Gardens,Z,33.67225,-84.37156,
LARCENY-NON VEHICLE,161511030,05/30/2016,190 MARIETTA ST NW,507,Downtown,M,33.75857,-84.39422,
LARCENY-NON VEHICLE,161510037,05/30/2016,100 CENTENNIAL OLYMPIC P DR SW,507,Castleberry Hill,M,33.75223,-84.39888,
LARCENY-NON VEHICLE,161511703,05/30/2016,820 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77702,-84.35269,
LARCENY-NON VEHICLE,161511137,05/30/2016,3201 ATLANTA INDUSTRIAL PKWY NW,114,Atlanta Industrial Park,G,33.79145,-84.49587,
LARCENY-FROM VEHICLE,161511545,05/30/2016,1000 COLLIER RD NW,204,Underwood Hills,D,33.80979,-84.42049,
LARCENY-FROM VEHICLE,161511734,05/30/2016,2479 ABNER TER NW,110,Scotts Crossing,G,33.80106,-84.46803,
LARCENY-FROM VEHICLE,161511603,05/30/2016,596 MONTGOMERY FERRY RD NE,213,Piedmont Heights,F,33.80353,-84.36836,
LARCENY-FROM VEHICLE,161511229,05/30/2016,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,161511584,05/30/2016,135 W WIEUCA RD NW @CHASTAIN PARK,202,Chastain Park,A,33.87589,-84.39202,
LARCENY-FROM VEHICLE,161510258,05/30/2016,211 AARON ST NW,108,Penelope Neighbors,J,33.75304,-84.45124,
LARCENY-FROM VEHICLE,161510678,05/30/2016,98 CONE ST NW,508,Downtown,M,33.75746,-84.3911,
LARCENY-FROM VEHICLE,161511978,05/30/2016,360  MCAFEE ST NW,504,Downtown,M,33.76533,-84.39458,
LARCENY-FROM VEHICLE,161510131,05/30/2016,350 PETERS ST SW,507,Castleberry Hill,M,33.74519,-84.40311,
LARCENY-FROM VEHICLE,161510180,05/30/2016,925 BOWEN ST NW,207,Berkeley Park,D,33.79722,-84.41797,
LARCENY-FROM VEHICLE,161510265,05/30/2016,204 MOURY AVE SW,305,The Villages at Carver,Y,33.71678,-84.39291,
LARCENY-FROM VEHICLE,161510323,05/30/2016,1396 GAULT ST SE,305,Chosewood Park,Y,33.71618,-84.37203,
LARCENY-FROM VEHICLE,161512165,05/30/2016,1600 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79826,-84.42811,
LARCENY-FROM VEHICLE,161510551,05/30/2016,2007 MOREHOUSE DR NW,108,Dixie Hills,J,33.7613,-84.45299,
LARCENY-FROM VEHICLE,161510595,05/30/2016,2781 GLENWOOD AVE SE,611,East Lake,O,33.73938,-84.29618,
LARCENY-FROM VEHICLE,161510542,05/30/2016,443 MORELAND AVE SE,606,Ormewood Park,W,33.74179,-84.34973,
LARCENY-FROM VEHICLE,161510605,05/30/2016,505 W ONTARIO AVE SW,404,Westview,T,33.74127,-84.44004,
LARCENY-FROM VEHICLE,161510830,05/30/2016,3448 ROLLING GREEN RDG SW,412,Heritage Valley,P,33.70938,-84.50153,
LARCENY-FROM VEHICLE,161510836,05/30/2016,100 LUCKIE ST NW,508,Downtown,M,33.7573,-84.38992,
LARCENY-FROM VEHICLE,161510066,05/30/2016,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80902,-84.41277,
LARCENY-FROM VEHICLE,161510095,05/30/2016,2020 BOLTON RD NW,203,Riverside,D,33.81125,-84.47594,
LARCENY-FROM VEHICLE,161510105,05/30/2016,3424 MARTIN L KING JR DR SW,407,Adamsville,H,33.75503,-84.50014,
LARCENY-FROM VEHICLE,161510043,05/30/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,161511047,05/30/2016,501 CENTER HILL AVE NW,109,Center Hill,J,33.76895,-84.46353,
LARCENY-FROM VEHICLE,161511108,05/30/2016,2 BAKER ST NE,509,Downtown,M,33.76234,-84.38731,
LARCENY-FROM VEHICLE,161511233,05/30/2016,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-FROM VEHICLE,161511159,05/30/2016,1839 PEACHTREE RD NW,207,,E,33.80671,-84.39389,
LARCENY-FROM VEHICLE,161511678,05/30/2016,330 PINE ST NE,603,Old Fourth Ward,M,33.76741,-84.37686,
LARCENY-FROM VEHICLE,161511657,05/30/2016,PEACHTREE WALK NE/ 11TH ST NE,503,Midtown,E,33.78369,-84.38646,
LARCENY-FROM VEHICLE,161511217,05/30/2016,968 MEMORIAL DR SE,606,Reynoldstown,N,33.74676,-84.35595,
LARCENY-FROM VEHICLE,161510966,05/30/2016,4055 ROSWELL RD NE,209,North Buckhead,B,33.86584,-84.37985,
LARCENY-FROM VEHICLE,161511006,05/30/2016,1000 MARIETTA ST NW,504,Marietta Street Artery,E,33.77914,-84.41116,
LARCENY-FROM VEHICLE,161511918,05/30/2016,1025 HOWELL MILL RD NW,501,Home Park,E,33.78285,-84.41126,
LARCENY-FROM VEHICLE,161510969,05/30/2016,802 PRYOR ST,303,Mechanicsville,V,33.73265,-84.39372,
LARCENY-FROM VEHICLE,161511911,05/30/2016,537 PARK AVE SE,605,Grant Park,W,33.74031,-84.37167,
LARCENY-FROM VEHICLE,161510925,05/30/2016,840 MARIETTA ST NW,504,Marietta Street Artery,E,33.77522,-84.40691,
LARCENY-FROM VEHICLE,161511830,05/30/2016,156 FORSYTH ST SW,512,Downtown,M,33.75017,-84.39515,
LARCENY-FROM VEHICLE,161510957,05/30/2016,1160 MOORES MILL RD,201,Brandon,C,33.83133,-84.42498,
LARCENY-FROM VEHICLE,161510965,05/30/2016,1425 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79388,-84.42575,
LARCENY-FROM VEHICLE,161511319,05/30/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,161511330,05/30/2016,659 AUBURN AVE NE,604,Old Fourth Ward,M,33.75599,-84.36628,
LARCENY-FROM VEHICLE,161511337,05/30/2016,3330 PIEDMONT RD NE ,208,Buckhead Forest,B,33.84564,-84.37462,
LARCENY-FROM VEHICLE,161511338,05/30/2016,999 JEFFERSON ST NW,106,Knight Park/Howell Station,K,33.77569,-84.42006,
LARCENY-FROM VEHICLE,161511347,05/30/2016,716 PONCE DE LEON PL NE @PARIS ON PONCE,601,Virginia Highland,F,33.77389,-84.36396,
LARCENY-FROM VEHICLE,161511440,05/30/2016,441 16TH ST NW @IKEA,501,Atlantic Station,E,33.78874,-84.40468,
LARCENY-FROM VEHICLE,161511157,05/30/2016,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-FROM VEHICLE,161511025,05/30/2016,2350 CARVER DR NW,108,Dixie Hills,J,33.75973,-84.4645,
LARCENY-NON VEHICLE,161511485,05/30/2016,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,161511370,05/30/2016,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,161511346,05/30/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,161511279,05/30/2016,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,161511427,05/30/2016,1350 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.76333,-84.43206,
LARCENY-NON VEHICLE,161510525,05/30/2016,1250 W PACES FERRY RD NW,202,West Paces Ferry/Northside,A,33.84862,-84.42869,
LARCENY-NON VEHICLE,161510587,05/30/2016,2099 PEACHTREE RD NE,207,,E,33.81196,-84.39139,
LARCENY-NON VEHICLE,161511093,05/30/2016,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
LARCENY-NON VEHICLE,161511176,05/30/2016,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75684,-84.3461,
LARCENY-NON VEHICLE,161512017,05/30/2016,267 MARIETTA STREET,508,Downtown,M,33.76071,-84.39469,
BURGLARY-NONRES,161512098,05/30/2016,1231 GLENWOOD AVE SE,612,East Atlanta,W,33.73984,-84.34733,
BURGLARY-NONRES,161512162,05/30/2016,1120 RALPH D ABERNATHY BLVD SW,402,West End,T,33.73801,-84.42451,
BURGLARY-RESIDENCE,161511729,05/30/2016,755 NORTH AVE NE,602,Poncey-Highland,N,33.77104,-84.36209,
BURGLARY-RESIDENCE,161510015,05/30/2016,2115 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.81274,-84.36659,
BURGLARY-NONRES,161510472,05/30/2016,288 CHEROKEE PL SE,605,Grant Park,W,33.73801,-84.37819,
BURGLARY-NONRES,161510940,05/30/2016,1350 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.76333,-84.43206,
BURGLARY-NONRES,161510704,05/30/2016,394 CLEVELAND AVE SW,311,Hammond Park,X,33.6806,-84.40164,
BURGLARY-RESIDENCE,161511904,05/30/2016,210 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74157,-84.31314,
BURGLARY-RESIDENCE,161511928,05/30/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68387,-84.50204,
BURGLARY-RESIDENCE,161510666,05/30/2016,1993 BENT CREEK WAY SW,410,Campbellton Road,R,33.70084,-84.46568,
BURGLARY-RESIDENCE,161512270,05/30/2016,349 PEYTON RD SW,406,Peyton Forest,I,33.74656,-84.47844,
BURGLARY-RESIDENCE,161510050,05/30/2016,745 FOUNTAINHEAD LN NE,211,Lindbergh/Morosgo,B,33.81912,-84.36408,
BURGLARY-RESIDENCE,161512196,05/30/2016,1057 FAIR ST SW,104,Ashview Heights,T,33.74926,-84.42233,
BURGLARY-RESIDENCE,161510915,05/30/2016,49 BOULEVARD SE,604,Sweet Auburn,M,33.75275,-84.37186,
BURGLARY-RESIDENCE,161511652,05/30/2016,771 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.82055,-84.36241,
BURGLARY-RESIDENCE,161511237,05/30/2016,702 MYRTLE ST NE,505,Midtown,E,33.77377,-84.38025,
AGG ASSAULT,161510375,05/30/2016,415 MORELAND AVE SE,606,Ormewood Park,W,33.74265,-84.34963,
AGG ASSAULT,161512129,05/30/2016,600 MARTIN ST SE,304,Summerhill,V,33.73831,-84.38396,
AGG ASSAULT,161510956,05/30/2016,3725 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65908,-84.50847,
AGG ASSAULT,161512081,05/30/2016,231 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76002,-84.38616,
AGG ASSAULT,161510062,05/30/2016,125 UNIVERSITY AVE SW,304,Peoplestown,V,33.72175,-84.39264,
AGG ASSAULT,161511938,05/30/2016,960 CONSTITUTION RD,308,Norwood Manor,Z,33.69307,-84.35805,
ROBBERY-RESIDENCE,161512203,05/30/2016,2745 OLD HAPEVILLE RD SW,311,Glenrose Heights,Z,33.67992,-84.39348,
ROBBERY-COMMERCIAL,161511194,05/30/2016,132 JOSEPH E LOWERY BLVD NW,105,Washington Park,K,33.75871,-84.41774,
ROBBERY-PEDESTRIAN,161511209,05/30/2016,477 PEACHTREE ST NE,509,Downtown,M,33.76764,-84.38524,
ROBBERY-PEDESTRIAN,161512312,05/30/2016,960 E PACES FERRY RD NE,210,Buckhead Heights,B,33.84691,-84.35618,
ROBBERY-PEDESTRIAN,161510225,05/30/2016,364 SINCLAIR AVE NE,602,Inman Park,N,33.7641,-84.3539,
ROBBERY-PEDESTRIAN,161510457,05/30/2016,1829 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71,-84.44863,
ROBBERY-PEDESTRIAN,161500114,05/29/2016,120 MARIETTA ST NW @GLENN BUILDING,507,Downtown,M,33.75713,-84.39294,
