UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
BURGLARY-RESIDENCE,160910402,03/31/2016,2960 1ST AVE SW,311,Hammond Park,X,33.67406,-84.40142,
BURGLARY-RESIDENCE,160911152,03/31/2016,359 PAINES AVE NW,103,English Avenue,L,33.76443,-84.41451,
LARCENY-NON VEHICLE,160913032,03/31/2016,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
LARCENY-NON VEHICLE,160912981,03/31/2016,2324 CASCADE RD SW,409,Adams Park,R,33.72186,-84.46462,
LARCENY-NON VEHICLE,160912555,03/31/2016,12 ATLANTA AVE SE,304,Peoplestown,V,33.73048,-84.38742,
LARCENY-NON VEHICLE,160912606,03/31/2016,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,160912021,03/31/2016,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-FROM VEHICLE,160911899,03/31/2016,30 IVAN ALLEN JR BLVD NW,508,Downtown,M,33.76444,-84.3884,
LARCENY-FROM VEHICLE,160912908,03/31/2016,3450 BENJAMIN E MAYS DR SW @APS MAYS HS,407,Mays,H,33.73364,-84.50386,
LARCENY-FROM VEHICLE,160912812,03/31/2016,135 W WIEUCA RD,202,Chastain Park,A,33.87589,-84.39202,
LARCENY-FROM VEHICLE,160912357,03/31/2016,604 JAMES P BRAWLEY DR NW,103,English Avenue,L,33.77112,-84.41276,
LARCENY-FROM VEHICLE,160911990,03/31/2016,3131 CAMPBELLTON RD SW @WESTGATE PLAZA,409,Southwest,R,33.69258,-84.49266,
LARCENY-FROM VEHICLE,160912074,03/31/2016,463 CENTENNIAL OLYMPIC P DR NW,504,Downtown,M,33.76708,-84.39159,
LARCENY-FROM VEHICLE,160912036,03/31/2016,41  MARIETTA ST NW,511,Downtown,M,33.75543,-84.39104,
LARCENY-FROM VEHICLE,160911911,03/31/2016,286 WILSON MILL RD SW @APS ADAMSVILLE ES,407,Wisteria Gardens,H,33.7547,-84.51365,
LARCENY-FROM VEHICLE,160912085,03/31/2016,1919 SW METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-FROM VEHICLE,160913134,03/31/2016,140 W WIEUCA RD NW,202,Chastain Park,A,33.87544,-84.39213,
LARCENY-FROM VEHICLE,160912968,03/31/2016,4300 NORTHSIDE DR NW,202,Mt. Paran/Northside,A,33.87191,-84.41005,
LARCENY-FROM VEHICLE,160913296,03/31/2016,3101 PIEDMONT RD NE,211,Peachtree Park,B,33.84075,-84.36979,
LARCENY-FROM VEHICLE,160911815,03/31/2016,4475 ROSWELL RD,209,North Buckhead,B,33.87728,-84.37949,
LARCENY-FROM VEHICLE,160911481,03/31/2016,591 WATERFORD RD NW,112,Collier Heights,I,33.77133,-84.48463,
LARCENY-FROM VEHICLE,160910532,03/31/2016,1700 HOWELL MILL RD NW,204,Berkeley Park,D,33.80047,-84.41593,
LARCENY-FROM VEHICLE,160911735,03/31/2016,200 SPRING ST NW,508,Downtown,M,33.76004,-84.38918,
LARCENY-FROM VEHICLE,160910851,03/31/2016,93 E LAKE DR NE,611,East Lake,O,33.75408,-84.3013,
LARCENY-NON VEHICLE,160911377,03/31/2016,1164 ALTA AVE,602,Inman Park,N,33.76084,-84.34997,
LARCENY-NON VEHICLE,160911531,03/31/2016,290 ELIZABETH ST NE,602,Inman Park,N,33.76234,-84.35807,
LARCENY-NON VEHICLE,160912093,03/31/2016,3475 LENOX RD NE,210,Lenox,B,33.84996,-84.36139,
LARCENY-NON VEHICLE,160912095,03/31/2016,2591 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82494,-84.36684,
LARCENY-NON VEHICLE,160911729,03/31/2016,925 CONLEY RD SE,313,South River Gardens,Z,33.64996,-84.36061,
LARCENY-NON VEHICLE,160912402,03/31/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,160911776,03/31/2016,129 HUNNICUTT ST NW,504,Downtown,M,33.76687,-84.39121,
LARCENY-NON VEHICLE,160913021,03/31/2016,835 MARTIN LUTHER KING JR DR SW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,160911143,03/31/2016,1230 HIGHTOWER RD NW,113,Carey Park,G,33.78916,-84.47041,
LARCENY-NON VEHICLE,160911043,03/31/2016,3546 ADKINS RD NW,114,Fairburn Heights,H,33.77177,-84.50548,
AUTO THEFT,160911309,03/31/2016,610 BRONNER BROS WAY SW,302,Pittsburgh,V,33.73654,-84.407,
AUTO THEFT,160913405,03/31/2016,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
AUTO THEFT,160913329,03/31/2016,1695 NORTHSIDE DR NW,207,Loring Heights,E,33.80107,-84.40742,
AUTO THEFT,160913278,03/31/2016,934 HUBBARD ST SW,302,Pittsburgh,V,33.72948,-84.40229,
AUTO THEFT,160912014,03/31/2016,1616 PIEDMONT AVE NE;,213,Piedmont Heights,F,33.79848,-84.36825,
AUTO THEFT,160911107,03/31/2016,835 OGLETHORPE AVE SW,401,West End,T,33.73667,-84.41501,
AUTO THEFT,160911051,03/31/2016,2175 PIEDMONT RD NE,211,Lindridge/Martin Manor,F,33.81716,-84.36632,
AUTO THEFT,160910524,03/31/2016,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
AUTO THEFT,160913161,03/31/2016,3506 BOLFAIR DR,114,Carroll Heights,H,33.77713,-84.50214,
AUTO THEFT,160912309,03/31/2016,2033 METROPOLITAN BLVD-UHAUL,306,Sylvan Hills,X,33.6992,-84.40946,
AUTO THEFT,160912848,03/31/2016,3181 DONALD LEE HOLLOWELL PKWY,113,Brookview Heights,G,33.78619,-84.49113,
AUTO THEFT,160900406,03/30/2016,2043 CHESHIRE BRIDGE RD NE,213,Lindridge/Martin Manor,F,33.81123,-84.35601,
AUTO THEFT,160902228,03/30/2016,1872 SHADYDALE AVE SE,307,Lakewood Heights,Y,33.70312,-84.3849,
AUTO THEFT,160902610,03/30/2016,2410 ROSE MILL CT SW,405,Florida Heights,I,33.74596,-84.46907,
AUTO THEFT,160902787,03/30/2016,225 BAKER ST NW,508,Downtown,M,33.76387,-84.39477,
AUTO THEFT,160902737,03/30/2016,180 WALKER ST SW,507,Castleberry Hill,M,33.74964,-84.40132,
AUTO THEFT,160901968,03/30/2016,2001 SYLVAN RD SW @CARIBU APTS,306,Sylvan Hills,X,33.69988,-84.42084,
AUTO THEFT,160901927,03/30/2016,35 NORTHSIDE DR SW,101,Atlanta University Center,T,33.75356,-84.40293,
AUTO THEFT,160900444,03/30/2016,392 BOULEVARD NE,603,Old Fourth Ward,M,33.76527,-84.37204,
AUTO THEFT,160901476,03/30/2016,951 GLENWOOD AVE SE,607,Ormewood Park,W,33.73966,-84.35664,
AUTO THEFT,160901314,03/30/2016,995 GLENWOOD AVE SE,607,Ormewood Park,W,33.73955,-84.35509,
AUTO THEFT,160900986,03/30/2016,2365 COUNTY LINE RD SW,413,Arlington Estates,P,33.69055,-84.53513,
AUTO THEFT,160900883,03/30/2016,490 LINDBERGH PL NE,202,Lindbergh/Morosgo,B,33.81947,-84.37136,
AUTO THEFT,160900754,03/30/2016,953 ASHBY GRV SW,104,Ashview Heights,T,33.75008,-84.41879,
AUTO THEFT,160900671,03/30/2016,2920 PARROTT AVE NW,203,Whittier Mill Village,D,33.80891,-84.48254,
AUTO THEFT,160902209,03/30/2016,850 OAK ST SW @WEST END MALL,401,West End,T,33.74053,-84.41671,
LARCENY-NON VEHICLE,160901100,03/30/2016,507 JOSEPH E LOWERY BLVD SW,401,West End,T,33.74097,-84.41809,
AUTO THEFT,160900746,03/30/2016,373 LEGACY DR SW,104,Harris Chiles,T,33.74387,-84.41937,
LARCENY-NON VEHICLE,160902722,03/30/2016,80 WHITEHOUSE DR SW,104,Ashview Heights,T,33.75262,-84.41961,
LARCENY-NON VEHICLE,160901538,03/30/2016,3099 PANTHER TRL SW @APS THERRELL HS,409,Southwest,R,33.69931,-84.48914,
LARCENY-FROM VEHICLE,160901299,03/30/2016,120 RENAISSANCE PKWY NE,509,Downtown,M,33.76912,-84.38346,
LARCENY-FROM VEHICLE,160903482,03/30/2016,1177 LOGAN CIRCLE NW,204,Underwood Hills,D,33.80615,-84.43102,
LARCENY-FROM VEHICLE,160901757,03/30/2016,610 SPRING ST NW,509,Downtown,M,33.77101,-84.38895,
LARCENY-FROM VEHICLE,160900616,03/30/2016,2800 BENJAMIN E MAYS DR SW,406,Audobon Forest West,I,33.72832,-84.47954,
LARCENY-FROM VEHICLE,160902853,03/30/2016,3423 PIEDMONT RD NE,208,North Buckhead,B,33.84865,-84.37337,
LARCENY-FROM VEHICLE,160903430,03/30/2016,1991 HOWELL MILL RD,205,Channing Valley,C,33.80884,-84.41276,
LARCENY-FROM VEHICLE,160902043,03/30/2016,427 LUCKIE ST NW,504,Downtown,M,33.76579,-84.39601,
LARCENY-FROM VEHICLE,160901064,03/30/2016,890 GLENDALE TER NE,506,Midtown,E,33.77925,-84.37653,
LARCENY-FROM VEHICLE,160900955,03/30/2016,296 MURRAY HILL AVE NE,610,Kirkwood,O,33.76165,-84.31643,
LARCENY-FROM VEHICLE,160901404,03/30/2016,475 MORELAND AVE SE,606,Ormewood Park,W,33.74112,-84.34961,
LARCENY-FROM VEHICLE,160903163,03/30/2016,317 8TH ST NE,506,Midtown,E,33.77941,-84.3769,
LARCENY-FROM VEHICLE,160900815,03/30/2016,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
LARCENY-FROM VEHICLE,160901807,03/30/2016,901 RICE ST NW @FULTON COUNTY JAIL,106,Knight Park/Howell Station,K,33.77823,-84.42579,
LARCENY-FROM VEHICLE,160901691,03/30/2016,3456 OAK VALLEY RD NE,210,Lenox,B,33.84947,-84.3595,
LARCENY-FROM VEHICLE,160900102,03/30/2016,807 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41408,
LARCENY-FROM VEHICLE,160901165,03/30/2016,3011 CAMPBELLTON RD SW,409,Southwest,R,33.69638,-84.48726,
LARCENY-FROM VEHICLE,160900154,03/30/2016,771 VERNER ST NW,207,Berkeley Park,D,33.79875,-84.41402,
LARCENY-FROM VEHICLE,160900296,03/30/2016,965 HOWELL MILL RD NW,501,Home Park,E,33.78116,-84.4107,
LARCENY-FROM VEHICLE,160901265,03/30/2016,1280 W PEACHTREE ST NW,502,Midtown,E,33.78971,-84.38812,
LARCENY-FROM VEHICLE,160900888,03/30/2016,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65738,-84.51309,
LARCENY-NON VEHICLE,160901560,03/30/2016,2525 PIEDMONT RD,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,160901401,03/30/2016,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
LARCENY-NON VEHICLE,160901780,03/30/2016,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
LARCENY-NON VEHICLE,160902168,03/30/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,160903396,03/30/2016,1217 METROPOLITAN PKWY SW,301,Adair Park,V,33.72174,-84.40839,
LARCENY-NON VEHICLE,160902962,03/30/2016,3263 DONALD LEE HOLLOWELL PKWY NW,114,English Park,G,33.78784,-84.49384,
LARCENY-NON VEHICLE,160902885,03/30/2016,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,160901823,03/30/2016,1280 CAROLINE ST NE,609,Edgewood,O,33.75957,-84.34602,
LARCENY-NON VEHICLE,160902520,03/30/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,160902840,03/30/2016,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-NON VEHICLE,160902682,03/30/2016,1544 PIEDMONT AVE NE @ANSLEY MALL,213,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-NON VEHICLE,160902432,03/30/2016,900 JOSEPH E BOONE BLVD NW,102,Vine City,L,33.76337,-84.41688,
LARCENY-NON VEHICLE,160902309,03/30/2016,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
BURGLARY-NONRES,160901068,03/30/2016,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.77795,-84.40849,
BURGLARY-NONRES,160902796,03/30/2016,1203 HOLLYWOOD RD NW,110,Almond Park,G,33.78785,-84.46377,
BURGLARY-NONRES,160901618,03/30/2016,386 MCDONOUGH BLVD SE,305,Chosewood Park,Y,33.71521,-84.3752,
BURGLARY-NONRES,160900422,03/30/2016,496 PLASTERS AVE NE AVE,212,,F,33.81181,-84.37233,
BURGLARY-RESIDENCE,160902269,03/30/2016,1082 FOUNTAIN DR SW,104,Ashview Heights,T,33.75176,-84.42299,
BURGLARY-RESIDENCE,160902395,03/30/2016,329 TARRAGON WAY SW,407,Wilson Mill Meadows,H,33.75364,-84.51628,
BURGLARY-RESIDENCE,160901720,03/30/2016,415 FAIRBURN RD SW @HIDDEN HOLLOW APTS,407,Fairburn Mays,H,33.74269,-84.51125,
BURGLARY-RESIDENCE,160901661,03/30/2016,4380 GARMON RD NW,202,Mt. Paran/Northside,A,33.87503,-84.4274,
BURGLARY-RESIDENCE,160900225,03/30/2016,1762 TIMOTHY DR SW,410,Pomona Park,R,33.70693,-84.45133,
AGG ASSAULT,160901991,03/30/2016,2091 CAMPBELLTON RD SW,409,Adams Park,R,33.70675,-84.45688,
AGG ASSAULT,160903352,03/30/2016,259 FENNEL WAY SW,407,Wilson Mill Meadows,H,33.75539,-84.51676,
AGG ASSAULT,160900144,03/30/2016,121 CLEVELAND AVE SE,312,Glenrose Heights,Z,33.68071,-84.3847,
AGG ASSAULT,160903414,03/30/2016,834 CONFEDERATE CT SE,607,Ormewood Park,W,33.72906,-84.36186,
AGG ASSAULT,160900320,03/30/2016,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
ROBBERY-COMMERCIAL,160902123,03/30/2016,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
ROBBERY-RESIDENCE,160903332,03/30/2016,1990 ALISON CT SW,410,Campbellton Road,R,33.70066,-84.45363,
ROBBERY-PEDESTRIAN,160901863,03/30/2016,940 HOLLYWOOD RD NW,109,Grove Park,J,33.78077,-84.45587,
ROBBERY-PEDESTRIAN,160901271,03/30/2016,630 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.7082,-84.36208,
ROBBERY-PEDESTRIAN,160892841,03/29/2016,3114 COLLIER DR NW @HARWELL HEIGHTS PARK,112,Collier Heights,I,33.76516,-84.49082,
ROBBERY-PEDESTRIAN,160890337,03/29/2016,692 PIEDMONT AVE NE,505,Midtown,E,33.77332,-84.38181,
AGG ASSAULT,160890144,03/29/2016,23 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.7553,-84.41743,
AGG ASSAULT,160890152,03/29/2016,1634 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70965,-84.37962,
AGG ASSAULT,160890437,03/29/2016,551 JAMES P BRAWLEY DR NW,103,English Avenue,L,33.76966,-84.41247,
ROBBERY-PEDESTRIAN,160892171,03/29/2016,1950 BROWNSMILL RD,307,Lakewood Heights,Y,33.7006,-84.37565,
AGG ASSAULT,160892021,03/29/2016,2353 PRYOR RD SW,310,Polar Rock,Z,33.69012,-84.39944,
AGG ASSAULT,160892949,03/29/2016,437 SUNSET AVE NW,103,English Avenue,L,33.76656,-84.40972,
AGG ASSAULT,160892792,03/29/2016,171 AUBURN AVE NE ,510,Downtown,M,33.75546,-84.38185,
AGG ASSAULT,160890545,03/29/2016,599 WHITEHALL ST SW,303,Pittsburgh,V,33.74277,-84.40756,
AGG ASSAULT,160890827,03/29/2016,51 GAMMON AVE SE,305,South Atlanta,Y,33.71799,-84.38653,
AGG ASSAULT,160892632,03/29/2016,1935 HANDLEY AVE SW,404,Westwood Terrace,I,33.73515,-84.45095,
AGG ASSAULT,160892382,03/29/2016,1245 LADD ST SW,402,Bush Mountain,S,33.72748,-84.42864,
AGG ASSAULT,160890024,03/29/2016,1990 NORTH AVE NW,107,Grove Park,J,33.7683,-84.45309,
AGG ASSAULT,160890859,03/29/2016,500 MCDANIEL STREET SW,303,Mechanicsville,V,33.74121,-84.4021,
BURGLARY-RESIDENCE,160892944,03/29/2016,610 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70664,-84.36296,
BURGLARY-RESIDENCE,160892447,03/29/2016,747 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76674,-84.36263,
BURGLARY-RESIDENCE,160892490,03/29/2016,2230 STAR MIST DR SW,409,Southwest,R,33.69561,-84.4905,
BURGLARY-RESIDENCE,160892054,03/29/2016,1072 VICTORY DR SW,306,Sylvan Hills,X,33.70643,-84.42325,
BURGLARY-RESIDENCE,160892398,03/29/2016,240 N HIGHLAND AVE NE,602,Inman Park,N,33.76183,-84.36026,
BURGLARY-RESIDENCE,160891309,03/29/2016,1595 MELROSE DR SW,306,Sylvan Hills,X,33.71133,-84.42221,
BURGLARY-NONRES,160892168,03/29/2016,300 PETERS ST SW,507,Castleberry Hill,M,33.74651,-84.40219,
BURGLARY-RESIDENCE,160891016,03/29/2016,285 W LAKE AVE NW,105,West Lake,J,33.76277,-84.44093,
BURGLARY-RESIDENCE,160891796,03/29/2016,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67424,-84.49697,
BURGLARY-RESIDENCE,160892668,03/29/2016,760 SIDNEY MARCUS BLVD NE @HIGH RISE,211,Lindbergh/Morosgo,B,33.82649,-84.36279,
BURGLARY-RESIDENCE,160892323,03/29/2016,438 HOOPER ST SE,611,East Lake,O,33.74052,-84.29118,
LARCENY-NON VEHICLE,160891342,03/29/2016,1331 MARIETTA BLVD NW,203,Blandtown,D,33.79149,-84.42945,
LARCENY-NON VEHICLE,160891833,03/29/2016,225 HAMILTON E HOLMES DR NW @APS DOUGLASS HS,108,Center Hill,J,33.76115,-84.4682,
LARCENY-NON VEHICLE,160891193,03/29/2016,2178 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70514,-84.45947,
LARCENY-NON VEHICLE,160891959,03/29/2016,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-NON VEHICLE,160891258,03/29/2016,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,160892000,03/29/2016,3495 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85209,-84.3645,
LARCENY-NON VEHICLE,160881388,03/29/2016,455 NORTH AVENUE,603,Old Fourth Ward,M,33.77066,-84.37225,
LARCENY-NON VEHICLE,160891738,03/29/2016,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,160891715,03/29/2016,3495 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85209,-84.3645,
LARCENY-NON VEHICLE,160862341,03/29/2016,850 OAK ST,401,West End,T,33.74057,-84.4168,
LARCENY-NON VEHICLE,160891770,03/29/2016,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,160891790,03/29/2016,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,160891452,03/29/2016,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,160891391,03/29/2016,2525 PIEDMONT RD NE ,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,160891527,03/29/2016,2001 JAMES JACKSON PKWY NW,203,Riverside,D,33.81063,-84.47569,
LARCENY-NON VEHICLE,160892641,03/29/2016,2020 BOLTON RD,203,Riverside,D,33.81125,-84.47594,
LARCENY-FROM VEHICLE,160891277,03/29/2016,2175 MAIN ST NW,203,Riverside,D,33.81565,-84.47401,
LARCENY-FROM VEHICLE,160891615,03/29/2016,515 RICHARD ALLEN BLVD SW,407,Fairburn Mays,H,33.74,-84.51026,
LARCENY-FROM VEHICLE,160891861,03/29/2016,700 ATLANTA STUDENT MOVE BLVD SW,101,The Villages at Castleberry Hill,T,33.74875,-84.41063,
LARCENY-FROM VEHICLE,160891076,03/29/2016,471 MORELAND AVE SE,606,Ormewood Park,W,33.74146,-84.34935,
LARCENY-FROM VEHICLE,160891189,03/29/2016,13121 DUPONT COMMONS CIR,203,Hills Park,D,33.80911,-84.45056,
LARCENY-FROM VEHICLE,160892119,03/29/2016,275 E LAKE BLVD SE,611,The Villages at East Lake,O,33.74533,-84.31429,
LARCENY-FROM VEHICLE,160891213,03/29/2016,525 GLEN IRIS DR NE,603,Old Fourth Ward,M,33.76819,-84.36763,
LARCENY-FROM VEHICLE,160891514,03/29/2016,3712 MARTIN L KING JR DR SW ,407,Adamsville,H,33.76389,-84.51235,
LARCENY-FROM VEHICLE,160891515,03/29/2016,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
LARCENY-FROM VEHICLE,160891795,03/29/2016,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-FROM VEHICLE,160890964,03/29/2016,309 SPRINGDALE DR NE,211,Peachtree Hills,B,33.82153,-84.37756,
LARCENY-FROM VEHICLE,160891892,03/29/2016,660 GLEN IRIS DR NE,603,Old Fourth Ward,M,33.7721,-84.36875,
LARCENY-FROM VEHICLE,160890718,03/29/2016,1100 KNOTT ST SE,607,Woodland Hills,W,33.72079,-84.35272,
LARCENY-FROM VEHICLE,160892924,03/29/2016,3755 CARMIA DR SW,414,Princeton Lakes,P,33.6569,-84.51004,
LARCENY-FROM VEHICLE,160892700,03/29/2016,2325 MARIETTA BLVD NW,201,,C,33.82065,-84.45274,
LARCENY-FROM VEHICLE,160892798,03/29/2016,455 PHARR RD NE,206,Garden Hills,B,33.83697,-84.37338,
LARCENY-FROM VEHICLE,160892463,03/29/2016,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051,
LARCENY-FROM VEHICLE,160890297,03/29/2016,559 WHITEHALL ST SW,303,Mechanicsville,V,33.74298,-84.40584,
LARCENY-FROM VEHICLE,160898080,03/29/2016,6023 NORTH TERMINAL BY-WAY,705,,,33.64322,-84.44566,
LARCENY-FROM VEHICLE,160892598,03/29/2016,411 CENTENNIAL OLYMPIC P DR NW,504,Downtown,M,33.76568,-84.39179,
LARCENY-FROM VEHICLE,160882577,03/29/2016,3612 GINNIS CIR SW,407,Fairburn Mays,H,33.73144,-84.51141,
LARCENY-FROM VEHICLE,160892754,03/29/2016,336 E RHINEHILL RD SE,310,Lakewood,Z,33.69191,-84.37796,
LARCENY-NON VEHICLE,160890780,03/29/2016,400 FAIRBURN RD SW,407,Fairburn Mays,H,33.74366,-84.50936,
LARCENY-NON VEHICLE,160891813,03/29/2016,387 ALLISON DR NE,209,North Buckhead,B,33.85374,-84.37546,
LARCENY-NON VEHICLE,160891339,03/29/2016,1670 BENJAMIN W BICKERS DR SE ,305,South Atlanta,Y,33.70924,-84.38745,
LARCENY-NON VEHICLE,160891021,03/29/2016,240 N HIGHLAND AVE NE,602,Inman Park,N,33.76191,-84.36039,
LARCENY-NON VEHICLE,160892658,03/29/2016,999 PEACHTREE STREET,503,Midtown,E,33.78079,-84.38409,
LARCENY-NON VEHICLE,160891220,03/29/2016,702 LAKESHORE DR NE,211,Lindridge/Martin Manor,F,33.81658,-84.36504,
LARCENY-NON VEHICLE,160890610,03/29/2016,3464 ROXBORO RD NE,210,Buckhead Heights,B,33.84914,-84.35478,
LARCENY-NON VEHICLE,160891301,03/29/2016,505 PHARR RD NE,206,Garden Hills,B,33.83653,-84.37167,
LARCENY-NON VEHICLE,160891532,03/29/2016,1339 HIGH POINT AVE SW,305,High Point,Y,33.7179,-84.39386,
LARCENY-NON VEHICLE,160892544,03/29/2016,1715 HOWELL MILL RD NW @Multiple,204,Berkeley Park,D,33.80089,-84.4157,
LARCENY-NON VEHICLE,160891096,03/29/2016,491 ROY ST SW,302,Pittsburgh,V,33.72435,-84.40384,
LARCENY-NON VEHICLE,160891121,03/29/2016,3627 FORREST PARK RD SE,313,South River Gardens,Z,33.6552,-84.3559,
LARCENY-NON VEHICLE,160891158,03/29/2016,3952 STONE RD,413,,P,33.68674,-84.51301,
LARCENY-NON VEHICLE,160891687,03/29/2016,929 CHARLES ALLEN DR,503,Midtown,E,33.78119,-84.37151,
LARCENY-NON VEHICLE,160890984,03/29/2016,307 PINELAND RD NW,202,Chastain Park,A,33.86488,-84.39751,
AUTO THEFT,160892851,03/29/2016,1977 MARTIN L KING JR DR NW,108,,I,33.75065,-84.44767,
