UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,182712473,09/28/2018,1750 COMMERCE DR NW,204,Berkeley Park,D,33.80285,-84.41169,
LARCENY-FROM VEHICLE,182712155,09/28/2018,930 JUNIPER ST NE,503,Midtown,E,33.78,-84.38272,
LARCENY-FROM VEHICLE,182712230,09/28/2018,1960 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.81092,-84.3591,
LARCENY-FROM VEHICLE,182712243,09/28/2018,1098 VELTRE CIR SW,406,Audobon Forest West,I,33.72445,-84.48003,
LARCENY-FROM VEHICLE,182712305,09/28/2018,1824 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.80931,-84.36303,
LARCENY-FROM VEHICLE,182711640,09/28/2018,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-FROM VEHICLE,182710461,09/28/2018,160 ARCADIA CIR NW,105,Hunter Hills,K,33.7601,-84.42722,
LARCENY-FROM VEHICLE,182711700,09/28/2018,71 GEORGIA AVE SE,304,Summerhill,V,33.73672,-84.38568,
LARCENY-FROM VEHICLE,182710388,09/28/2018,639 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82329,-84.36696,
LARCENY-FROM VEHICLE,182710564,09/28/2018,15 BURBANK DR NW,105,Hunter Hills,K,33.75537,-84.42793,
LARCENY-FROM VEHICLE,182710906,09/28/2018,1775 HOWELL MILL RD NW            ,204,Berkeley Park,D,33.8027,-84.41434,
LARCENY-FROM VEHICLE,182711289,09/28/2018,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051,
LARCENY-FROM VEHICLE,182711362,09/28/2018,2945 HEADLAND DR,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-FROM VEHICLE,182711389,09/28/2018,828 RALPH MCGILL BLVD NE,602,Poncey-Highland,N,33.76826,-84.36043,
LARCENY-NON VEHICLE,182711456,09/28/2018,1381 RICHLAND RD SW,402,Oakland City,S,33.73104,-84.4329,
LARCENY-NON VEHICLE,182710995,09/28/2018,1641 PEACHTREE ST NE @TRAVELODGE PEACHTRE,502,Midtown,E,33.79894,-84.39073,
LARCENY-FROM VEHICLE,182710516,09/28/2018,769 CUSTER AVE SE,607,Benteen Park,W,33.71685,-84.36271,
LARCENY-NON VEHICLE,182710305,09/28/2018,599 ROCKWELL ST SW,302,Pittsburgh,V,33.73214,-84.40732,
LARCENY-NON VEHICLE,182711177,09/28/2018,670 METROPOLITAN PKWY SW,302,Pittsburgh,V,33.73761,-84.4078,
LARCENY-NON VEHICLE,182711237,09/28/2018,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
LARCENY-NON VEHICLE,182711601,09/28/2018,3275 LENOX RD NE,210,Pine Hills,B,33.84427,-84.35799,
LARCENY-NON VEHICLE,182710578,09/28/2018,599 ROCKWELL ST,302,Pittsburgh,V,33.73214,-84.40732,
LARCENY-NON VEHICLE,182711281,09/28/2018,342 SINCLAIR AVE NE,602,Inman Park,N,33.76372,-84.35427,
LARCENY-NON VEHICLE,182711395,09/28/2018,2025 PEACHTREE RD NE,207,,E,33.80958,-84.39294,
LARCENY-NON VEHICLE,182711735,09/28/2018,1020 HIGHLAND VW NE,601,Virginia Highland,F,33.77944,-84.3541,
LARCENY-NON VEHICLE,182712302,09/28/2018,264 19TH ST NW,501,Atlantic Station,E,33.79334,-84.39693,
AUTO THEFT,182710735,09/28/2018,103 CHESTER AVE SE,606,Reynoldstown,N,33.75116,-84.35923,
AUTO THEFT,182710739,09/28/2018,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
AUTO THEFT,182710904,09/28/2018,343 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.74569,-84.41786,
AUTO THEFT,182710937,09/28/2018,780 MERCER ST SE,605,Grant Park,W,33.73581,-84.36182,
AUTO THEFT,182711267,09/28/2018,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.7375,-84.43314,
AUTO THEFT,182711310,09/28/2018,1895 PEACHTREE RD NE,207,Brookwood Hills,E,33.80679,-84.39345,
AUTO THEFT,182711320,09/28/2018,437 MEMORIAL DR SE,605,Grant Park,W,33.74639,-84.37285,
AUTO THEFT,182710290,09/28/2018,1375 NORTHSIDE DR NW ,207,Loring Heights,E,33.79209,-84.40677,
AUTO THEFT,182710024,09/28/2018,3144 SW MARTIN LUTHER KING JR DR,406,,I,33.75104,-84.4892,
AUTO THEFT,182710299,09/28/2018,905 JAMES JACKSON PKWY,113,Carey Park,G,33.7801,-84.47626,
AUTO THEFT,182711504,09/28/2018,10 MUSCOGEE AVE NW,206,Peachtree Heights West,B,33.82446,-84.38809,
AUTO THEFT,182711036,09/28/2018,745 MEMORIAL DR SE,606,Grant Park,W,33.74615,-84.36312,
AUTO THEFT,182701882,09/27/2018,1117 PEACHTREE WALK NE,503,Midtown,E,33.78518,-84.38601,
AUTO THEFT,182700671,09/27/2018,3131 CAMPBELLTON RD SW @WESTGATE PLAZA,409,Southwest,R,33.69258,-84.49266,
AUTO THEFT,182700472,09/27/2018,565 PAGE AVE NE,608,Candler Park,N,33.76968,-84.3339,
AUTO THEFT,182702174,09/27/2018,893 PEACHTREE ST NE,505,Midtown,E,33.7788,-84.38438,
AUTO THEFT,182702131,09/27/2018,1981 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76486,-84.45174,
AUTO THEFT,182701361,09/27/2018,25 TERMINUS PL NE,208,North Buckhead,B,33.84596,-84.37157,
AUTO THEFT,182701316,09/27/2018,860 GLENWOOD AVE SE,605,Grant Park,W,33.74032,-84.35965,
AUTO THEFT,182701082,09/27/2018,366 SUSY GRIFFIN RD SE,312,Orchard Knob,Z,33.67319,-84.37692,
