UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY,200562172,02/26/2020,2280 BOULEVARD GRANADA SW,409,Adams Park,R,33.71923,-84.46373,
LARCENY,200570183,02/26/2020,720 DONALD LEE HOLLOWELL PKWY NW,506,English Avenue,L,33.77276,-84.41089,
ROBBERY,200570303,02/26/2020,245 PRYOR ST SW,512,Downtown,M,33.7483,-84.39366,
LARCENY,200570379,02/26/2020,870 MAYSON TURNER RD NW,102,Vine City,L,33.756,-84.41629,
LARCENY,200570442,02/26/2020,1888 HOLLYWOOD RD NW,103,Riverside,D,33.80726,-84.47158,
LARCENY,200570458,02/26/2020,165 COURTLAND ST NE @SHERATON ATLANTA,510,Downtown,M,33.75895,-84.3834,
LARCENY,200570481,02/26/2020,1878 BONNIVIEW ST SW,306,Sylvan Hills,X,33.70357,-84.41565,
LARCENY,200570506,02/26/2020,1372 BENNING PL NE,608,Candler Park,N,33.76868,-84.34265,
AUTO THEFT,200570655,02/26/2020,250 PIEDMONT AVE NE @HILTON OFFICE TOWER,509,Downtown,M,33.76126,-84.38223,
LARCENY,200570769,02/26/2020,568 CHAPPELL RD NW,107,Grove Park,J,33.77075,-84.43407,
LARCENY,200570786,02/26/2020,2656 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77619,-84.47402,
LARCENY,200570797,02/26/2020,419 W LAKE AVE NW,107,Grove Park,J,33.76659,-84.44085,
ROBBERY,200570801,02/26/2020,1723 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70678,-84.38031,
LARCENY,200570838,02/26/2020,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY,200570855,02/26/2020,836 MITCHELL ST SW,101,Atlanta University Center,T,33.75327,-84.41491,
LARCENY,200571031,02/26/2020,2195 MONROE DR NE,212,Piedmont Heights,F,33.81034,-84.36852,
LARCENY,200571043,02/26/2020,659 PONCE DE LEON AVE NE,505,Old Fourth Ward,M,33.77326,-84.36546,
LARCENY,200571138,02/26/2020,3535 PEACHTREE RD NE @PUBLIX - PEACHTREE,210,Lenox,B,33.85182,-84.3595,
LARCENY,200571160,02/26/2020,2275 MARIETTA BLVD NW,201,,C,33.81979,-84.45051,
LARCENY,200571163,02/26/2020,2275 MARIETTA BLVD NW,201,,C,33.81979,-84.45051,
LARCENY,200571214,02/26/2020,1132 KIRKWOOD AVE,,Reynoldstown,N,33.75037,-84.34995,
AGG ASSAULT,200571257,02/26/2020,93 ALLEN TEMPLE,111,,I,33.75287,-84.49102,
LARCENY,200571271,02/26/2020,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
LARCENY,200562175,02/25/2020,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY,200562205,02/25/2020,1878 PIEDMONT AVE NE,212,Piedmont Heights,F,33.80731,-84.36637,
LARCENY,200562221,02/25/2020,800 GLENWOOD AVE SE,605,Grant Park,W,33.74234,-84.36002,
LARCENY,200562225,02/25/2020,4427 ROSWELL RD NE,209,North Buckhead,B,33.87606,-84.37997,
LARCENY,200562239,02/25/2020,235 PHARR RD NE,206,Garden Hills,B,33.83636,-84.38001,
AGG ASSAULT,200562260,02/25/2020,2939 RIVER RIDGE DR SE,312,Orchard Knob,Z,33.67438,-84.38126,
LARCENY,200562339,02/25/2020,950 W PEACHTREE ST NW,503,Midtown,E,33.78014,-84.38747,
LARCENY,200562354,02/25/2020,1125 PEACHTREE ST NE,503,Midtown,E,33.78515,-84.38267,
LARCENY,200562375,02/25/2020,447 MORELAND AVE NE,608,Candler Park,N,33.76653,-84.34889,
LARCENY,200562377,02/25/2020,2099 PEACHTREE RD NE,207,,E,33.81196,-84.39139,
LARCENY,200562423,02/25/2020,2391 PEACHTREE RD NE,211,Peachtree Hills,B,33.8206,-84.3881,
LARCENY,200562474,02/25/2020,800 GLENWOOD AVE SE,605,Grant Park,W,33.74234,-84.36002,
LARCENY,200562512,02/25/2020,437 MEMORIAL DR SE,605,Grant Park,W,33.74639,-84.37285,
LARCENY,200562538,02/25/2020,198 CLAY ST SE,610,Kirkwood,O,33.7479,-84.33034,
LARCENY,200562570,02/25/2020,97 ESTORIA ST SE,606,Cabbagetown,N,33.75179,-84.36339,
LARCENY,200562613,02/25/2020,947 HANK AARON DR SW,304,Peoplestown,V,33.72873,-84.38831,
LARCENY,200560060,02/25/2020,2320 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81816,-84.35211,
LARCENY,200560135,02/25/2020,720 DONALD LEE HOLLOWELL PKWY NW,506,English Avenue,L,33.77276,-84.41089,
LARCENY,200560171,02/25/2020,87 DRUID CIR NE,602,Inman Park,N,33.75655,-84.35993,
LARCENY,200560173,02/25/2020,1905 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.8097,-84.36553,
LARCENY,200560187,02/25/2020,736 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77386,-84.3631,
AGG ASSAULT,200560225,02/25/2020,80 JESSE HILL JR DR SE,510,Downtown,M,33.75168,-84.38198,
LARCENY,200560402,02/25/2020,400 W PEACHTREE ST NW,504,Downtown,M,33.76614,-84.3876,
AUTO THEFT,200560436,02/25/2020,502 ROCKWELL ST SW,302,Pittsburgh,V,33.73174,-84.40407,
LARCENY,200560512,02/25/2020,222 TUSKEGEE ST SE,304,Peoplestown,V,33.72856,-84.38064,
LARCENY,200560541,02/25/2020,3284 VICTORIA PARK SW,414,Princeton Lakes,P,33.66107,-84.51643,
BURGLARY,200560550,02/25/2020,500 NORTHSIDE CIR NW @ROYAL COACH APARTME,207,Loring Heights,E,33.79917,-84.40458,
BURGLARY,200560552,02/25/2020,229 ROSEWOOD WAY NW,111,Westhaven,I,33.75675,-84.47248,
LARCENY,200560572,02/25/2020,1285 SYLVAN RD SW,301,Capitol View,X,33.72025,-84.41856,
AUTO THEFT,200560699,02/25/2020,939 MARTIN ST SE,304,Peoplestown,V,33.72884,-84.38349,
LARCENY,200560751,02/25/2020,850 PIEDMONT AVE NE,505,Midtown,E,33.77803,-84.38159,
BURGLARY,200560829,02/25/2020,754 PELHAM ST NW,506,English Avenue,L,33.77112,-84.41206,
LARCENY,200560836,02/25/2020,1810 LANGSTON AVE SW,306,Sylvan Hills,X,33.70561,-84.42026,
BURGLARY,200560846,02/25/2020,276 FENNEL WAY SW,407,Wilson Mill Meadows,H,33.75498,-84.51621,
AUTO THEFT,200560872,02/25/2020,2980 PIEDMONT RD NE,206,Garden Hills,B,33.83597,-84.36893,
LARCENY,200560902,02/25/2020,525 GLEN IRIS DR NE,603,Old Fourth Ward,M,33.76819,-84.36763,
LARCENY,200560951,02/25/2020,2140 PEACHTREE RD NW @BROOKWOOD HOTEL,207,,C,33.81301,-84.3938,
ROBBERY,200561086,02/25/2020,637 PRYOR ST SW,303,Mechanicsville,V,33.73743,-84.39469,
LARCENY,200561103,02/25/2020,3714 ROSWELL RD NE,209,East Chastain Park,B,33.85821,-84.3827,
LARCENY,200561172,02/25/2020,712 W PEACHTREE ST NW,505,Midtown,E,33.77405,-84.38769,
LARCENY,200561267,02/25/2020,2968 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67413,-84.40803,
AUTO THEFT,200561298,02/25/2020,3354 EISENHOWER CIR SE,313,South River Gardens,Z,33.65775,-84.35689,
LARCENY,200561317,02/25/2020,1627 EZRA CHURCH DR NW,105,West Lake,J,33.76049,-84.44049,
LARCENY,200561327,02/25/2020,143 WALTHALL ST SE,606,Reynoldstown,N,33.74981,-84.35188,
BURGLARY,200561379,02/25/2020,930 SELLS AVE SW,104,Harris Chiles,T,33.74523,-84.41838,
AUTO THEFT,200561525,02/25/2020,635 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.8213,-84.36689,
LARCENY,200561526,02/25/2020,3372 PEACHTREE RD NE @ MAGGIANO PARKING DECK,208,North Buckhead,B,33.84861,-84.36701,
